affiliation_id,affiliation_name
4797,"Faculty of Biological Sciences and Astbury Centre for Structural Molecular Biology, University Leeds"
4798,University of Cologne
4799,"master of mechanical engineer,Beheshti University"
4800,Graduate Research Assistant at University of Michigan
4801,"Post-doc, ifo Institute, Dresden Branch"
4802,AHS / University Of Calgary
4803,"IHB, Molecular Stem Cell Biology LUMC, Universiteit Leiden"
4804,Visiting Professor
4805,University Missouri Kansas City School of Medicine
4806,University of Reading
4807,"Associate Professor of Marketing, University of Nebraska-Lincoln"
4808,The Hebrew University of Jerusalem
4809,"Profesora Honorífica, Universidad del País Vasco"
4810,Department of Pharmacology Ribeirao Preto Medical School - University of Sao Paulo
4811,Wuhan Institute of Physics and Mathematics
4812,Tokyo University of Agriculture
4813,"Research Associate, University of Bath"
4814,New York University College of Dentistry
4815,"Associate Professor of Marketing, Brigham Young University"
4816,"PhD Student, Texas Tech University"
4817,"Professor of Gender Studies, Indiana University"
4818,"Professor & HOD,Maharaja Ranjit Singh Punjab Technical University, Bathinda, Punjab, India"
4819,Siemens Healthcare
4820,"Professor, Brown University"
4821,Prof. Agronomy
4822,"Lecturer, University of Bath"
4823,"Associate Professor, School of Engineering and Computer Science - The University of Texas at Dallas"
4824,"Dept. of Anatomy, Dongguk Univ. School of Medicine"
4825,"Professor Mechanical Engineering, Tufts University"
4826,Universidade Federal de Goias
4827,"University of Ljubljana, Faculty of Computer and Information Science"
4828,Hong Kong Polytechnic University
4829,Universität Tübingen
4830,"Professor of Pathologyy, Nova Southeastern University College of Medical Sciences"
4831,"Emeritus Professor C V Howard, University of Ulster"
4832,"Researcher, postharvest"
4833,"Senior Lecturer, University of Edinburgh"
4834,"University College London, The Anna Freud Centre"
4835,"Staff Scientist, Booz Allen Hamilton"
4836,"Postdoctoral Fellow, Max Planck Institute for Mathematics, Bonn"
4837,"QCC, CUNY"
4838,University of North Carolina at Greensboro
4839,"Professor of Parasitology, Faculty of Medicine, Ain Shams University"
4840,University of the Sunshine Coast
4841,Washington University
4842,"Professor of Chemical and Biomolecular Engineering, Professor of Molecular Physiology and Biophysics"
4843,Mahindra Ecole Centrale
4844,Sonoma State University
4845,"Professor of Hiroshima Synchrotron Radiation Center, Hiroshima University"
4846,"Osaka Municipal technical Research Institute, Electronic Materials Division"
4847,Professor and ARC Future Fellow
4848,"PhD for Mechanical Engineering, Politeknik Sultan Salahuddin Abdul Aziz Shah, Malaysia"
4849,Twitter: @bleedingstroke
4850,"Professor of Education, Universidad de Costa Rica"
4851,Farmacia J.D. Carballeira - Universidad de Granada
4852,"Assistant Professor of Political Science, Drury University"
4853,"Fachbereich Mathematik, Universität Tübingen"
4854,"Professor of Political Science, University of Wisconsin-Milwaukee"
4855,tecnologo em radiologia
4856,Università della Campania 'Luigi Vanvitelli'
4857,University of Hawaii
4858,"Professor - Economics, Franciscan University (UFN)"
4859,"Department of Pharmacodynamics, Semmelweis University"
4860,University of Massachusetts Lowell
4861,"Professor of Physical Chemistry, RWTH Aachen University"
4862,"Postdoctoral Researcher, AHP University of Lorraine and IHPST Paris 1"
4863,Estudiante Maestría en Desarrollo Regional y Planificación del Territorio
4864,Wright State University
4865,"Associate Professor, Shih Hsin University"
4866,"Institute of Biophysics, Chinese Academy of Sciences"
4867,professeur
4868,"UC Berkeley, Reax Engineering"
4869,Ph.D
4870,T. C. Colege Baramati
4871,Інститут управління і права НЮУ ім. Я. Мудрого
4872,"CECAD, University of Cologne, Germany"
4873,Profesor de Tecnología de la Arquitectura. Universidad Politécnica de Cataluña
4874,"State Key Lab of Bioelectronics, Southeast University"
4875,Bank of England
4876,Telecom ParisTech
4877,"Professor of Business Administration, Chongqing University"
4878,"Associate Professor of Mechanical Engineering, Amrita Vishwa Vidyapeetham (Amrita University)"
4879,Genome Institute of Singapore
4880,"IN+, LARSyS, IST, Universidade de Lisboa"
4881,Samsung Display
4882,Cardiff & Utrecht Universities
4883,Łódź University of Technology
4884,"Division Director, Materials Science and Engineering, Ames Laboratory and Professor Materials Science and Engineering, Iowa State University"
4885,Spatial Foresight
4886,"Professor, Michigan State University"
4887,Universiteit Gent/Vlaams Instituut Biotechnologie
4888,Atılım Üniversitesi
4889,Directeur de Recherche INSERM
4890,NJMS Molecular Resource Facility
4891,Full Professor at Pablo de Olavide University
4892,"Professor of Arachnology, Southwest University"
4893,"Assistant Professor of Supply Chain Management, Shippensburg University"
4894,Ph.D. Student University of Auckland Institute of Marine Science
4895,Chemistry Professor University of Crete
4896,"Professor of Neurobiology, Washington University at St. Louis"
4897,"Professor of Management, Middle Tennessee State University"
4898,LIP6
4899,"Associate Prof., Water Resources Eng., Physical Geography Department, University of Tehran, P.O. Box"
4900,"Associate Professor of Physics, Kafkas University"
4901,Head of Strategic Communications at HAMK
4902,"Centre for Mathematical Sciences, Lund University"
4903,"School of Energy and Power Engineering, Chongqing University"
4904,Agriculture and Agri-Food Canada
4905,bell labs
4906,"Postdoc, Fritz Haber Institute"
4907,University of Saskatchewan
4908,"Professor of Economics, University of Regina"
4909,"Professor, The Chinese University of Hong Kong"
4910,"Regional Representative for ICRAF- South Asia, World Agroforestry Centre; CGIAR"
4911,GIS and Remote Sensing Group. Universidad de Castilla-La Mancha
4912,Tohoku University
4913,University of Texas Houston Department of Neurology
4914,"Assistant Research Fellow at Institute of Information Science, Academia Sinica"
4915,"Институт спектроскопии РАН; Физический институт им П.Н.Лебедева; МФТИ, факультет проблем физики и"
4916,"Biology Department, Can Tho University"
4917,Loughborough University London
4918,"Professor of Hydrometallurgy and Mineral Processing, University of Johannesburg"
4919,"School of Human Movement and Nutrition Sciences, The University of Queensland"
4920,"Schwartz School of Business, St. Francis Xavier University"
4921,"Ricercatore, Università di Bologna"
4922,Graduate research assistant at Wayne State University
4923,"Agronomy & Plant Genetics Department, University of Minnesota"
4924,Catalan Institute for Water Research (ICRA)
4925,"Public Health Agency of Canada, National Microbiology Laboratory"
4926,University of Montpellier
4927,Associate Professor in Management at University of Palermo
4928,"Research Forester, USDA Forest Service Pacific Northwest Research Station"
4929,University of Minnesota (formerly Los Alamos National Laboratory)
4930,"Senior Curator of Vertebrates, National Museums Scotland, Edinburgh"
4931,"Institute of Psychology, Jagiellonian University, Kraków, Poland"
4932,"Institut für Mikrostrukturtechnik, KIT"
4933,University of Milan
4934,"Prof., Anatomy Department, Faculty of Medicien, Tanta University, Egypt-Taibah University, Saudi"
4935,University of Wisconsin-Madison
4936,"Associate Professor, Electrical and Computer Engineering, The Ohio State University"
4937,"Assistant Professor of Medicine, Northwestern University"
4938,"Senior Scientific Software Engineer,  University of Edinburgh"
4939,Hunan First Normal University
4940,Professor at Ulm University
4941,Rakuten Institute of Technology
4942,"Professor of Control Engineering, Ain Shams University, Cairo, Egypt"
4943,"Guangzhou University,Tsinghua University,South China University of Technology"
4944,Universidad Técnica Particular de Loja
4945,Harbin Engineering University
4946,DuPont
4947,Syracuse University London
4948,"PhD candidate, BGU"
4949,Prof. of molecular biology
4950,Clinical Research/Pharmacology
4951,"Professore Ass. di Elettrotecnica, Università degli Studi di Firenze"
4952,Lecturer at the University of Liverpool
4953,"Professor of Statistics, Duke University"
4954,"Assistant Professor, University of California Berkeley; Faculty Scientist, Lawrence Berkeley"
4955,"Senior Staff Research Scientist, Intel Labs China"
4956,Zhejiang University of Technology
4957,Intel
4958,"Principal Research Fellow, Southampton University"
4959,"University of Technology, Malaysia"
4960,"Professor of Mechanical Engineering, JinLing Institude of Tecnology"
4961,Ewha Womans University
4962,Uludag University
4963,SERENADE Research Chair - Assistant Prof. Institut Mondor de Recherche Biomédicale - IMRB  Inserm
4964,"Professional Research Assistant, University of Colorado"
4965,"Professor of Education and Music Education, University of Hamburg"
4966,ITT Montani
4967,Massey university
4968,ONERA - Office National d'Études et de Recherches Aérospatiales
4969,Professor of MIS. Affiliations: University of Arizona and Chinese Academy of Sciences
4970,Medical University of Lublin
4971,Professora de Química - UNILAB
4972,Universidad Autonoma de Coahuila
4973,Univ. of Maryland College Park
4974,"Lecturer, Economics and Related Studies, University of York"
4975,"Professor,The University Of Jordan"
4976,"PhD Scholar, Indian Veterinary Research Institute"
4977,"Distinguished Faculty, Leadership for Higher Education, Capella University"
4978,Centers for Disease Control and Prevention
4979,Link Engineering Company; Michigan State University
4980,"Associate Professor of Pediatrics, University of Toronto"
4981,"Department of Paediatric Cardiac Surgery, University of Bologna"
4982,"Associate Professor of Energy, Asian Institute of Technology"
4983,Okinawa Institute Of Science and Technology
4984,Lehrstuhl für Theoretische Chemie
4985,"Senior scientist, Schrödinger Inc."
4986,"Xinyuan Chair Professor of Finance, Tsinghua University"
4987,"Chief Engineer, Bastille Networks"
4988,University of West London
4989,"Graduate Student, University of Illinois at Urbana Champaign"
4990,"University Distinguished Professor, University of Tennessee Health Science Center, Memphis"
4991,University of Toyama
4992,"Professor Titular, Universidade Federal do Rio Grande do Norte Natal-RN"
4993,"The Ruth and Bruce Rappaport Faculty of Medicine, Technion - Israel Institute of Technology"
4994,"Centro de Innovación y Desarrollo Tecnológico en Cómputo, Instituto Politécnico Nacional, México"
4995,Aix-Marseille Université
4996,Principal Lecturer
4997,"University Hospital of Basel, Swiss Transplant Cohort Study"
4998,Neurologist
4999,"Klinik für Anästhesiologie, Universitätsmedizin Göttingen"
5000,"Assistant Professor of Computer Science, Cassino University"
5001,Professor of English and Anthropology
5002,"Professsor Emeritus, Biological Sciences, University of Texas at El Paso"
5003,"Research Fellow, University of Glasgow"
5004,"Professor, School of Meteorology, University of Oklahoma"
5005,University of California Berkeley
5006,"Dr. of Biopharmacy, University of Malaya"
5007,"PhD Student, George Mason University"
5008,Animal Health Research Institute
5009,"Universitat de València, Universitat Jaume I"
5010,"PhD student, University of Washington"
5011,"Department of Microbial Pathogenicity Mechanisms, Hans Knöll Institut, Leibniz Institute for Natural"
5012,"Department of Electrical Engineering and Information Technology, Faculty of Engineering, UGM"
5013,CZ Biohub
5014,University of Zaragoza
5015,Tianjin Medical University
5016,"University of the Free State, Bloemfontein, South Africa"
5017,"JCMwave.com, ZIB"
5018,"Assistant Professor, University of Missouri-Columbia"
5019,"Phd Candidate of Industrial and Management Systems Engineering, Kyung Hee University"
5020,U.S. Food and Drug Administration
5021,"Applied Materials, Intel, Stanford University, The University of Texas at Austin, Texas Instruments"
5022,"Professor of Medicine and Public Health, Boston University"
5023,"Assistant Professor, Princeton University"
5024,Max Planck Institute for Evolutionary Biology
5025,International Center for Tropical Agriculture (CIAT) and CCAFS
5026,"Université de Montpellier, UMR CEFE"
5027,"Professor of Economics, Duke University"
5028,Gordon Life Science Institute
5029,"Department of Neurosurgery, Gyeongsang National University School of Medicine, Jinju, Korea"
5030,National Audubon Society
5031,"Research Engineer , Hewlett Packard Labs"
5032,University of Liverpool
5033,University of Szczecin 
5034,"Mahavir Cancer Institute and Research Centre, Patna, Bihar, India"
5035,Neurotrack Technology Inc.
5036,"Reader in Environment and Culture, Lancaster University"
5037,"Associate Professor of School of Materials Science and Engineering, GIST"
5038,Boston College
5039,Qatar University
5040,"Faculty of Mechanical Engineering, University of Belgrade, Serbia"
